date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:23:08	132/132	---M-Z	200	added ('OK')	text/plain	date:Thu,%2018%20Sep%202014%2010:17:37%20GMT	http://www.fibersensing.com/robots.txt		(from )
18:23:09	35818/35818	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:09%20GMT	http://www.fibersensing.com/	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/index.html	(from )
18:23:10	299/299	---M-Z	200	added ('OK')	text/plain	date:Tue,%2024%20Mar%202015%2017:17:30%20GMT	http://www.fibersensing.com/humans.txt	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/humans.txt	(from http://www.fibersensing.com/)
18:23:13	4286/4286	---M-Z	200	added ('OK')	image/x-icon	date:Thu,%2013%20Nov%202014%2020:10:04%20GMT	http://www.fibersensing.com/public/imgs/id/favicon.ico	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/favicon.ico	(from http://www.fibersensing.com/)
18:23:14	3515/3515	---M--	200	added ('OK')	image/png	date:Tue,%2030%20Sep%202014%2014:13:34%20GMT	http://www.fibersensing.com/public/imgs/id/windows-title-288x288.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/windows-title-288x288.png	(from http://www.fibersensing.com/)
18:23:14	4454/4454	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/windows-title-128x128.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/windows-title-128x128.png	(from http://www.fibersensing.com/)
18:23:15	7392/7392	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/windows-title-270x270.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/windows-title-270x270.png	(from http://www.fibersensing.com/)
18:23:17	5678/5678	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/touch-icon-192x192.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/touch-icon-192x192.png	(from http://www.fibersensing.com/)
18:23:17	18173/18173	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/windows-title-558x270.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/windows-title-558x270.png	(from http://www.fibersensing.com/)
18:23:18	6191/6191	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-180x180-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-180x180-precomposed.png	(from http://www.fibersensing.com/)
18:23:19	4909/4909	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-152x152-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-152x152-precomposed.png	(from http://www.fibersensing.com/)
18:23:19	22200/22200	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/windows-title-558x558.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/windows-title-558x558.png	(from http://www.fibersensing.com/)
18:23:20	5232/5232	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:57%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-144x144-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-144x144-precomposed.png	(from http://www.fibersensing.com/)
18:23:20	4159/4159	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-120x120-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-120x120-precomposed.png	(from http://www.fibersensing.com/)
18:23:20	3998/3998	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-114x114-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-114x114-precomposed.png	(from http://www.fibersensing.com/)
18:23:20	3301/3301	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-72x72-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-72x72-precomposed.png	(from http://www.fibersensing.com/)
18:23:21	14753/14753	---M-Z	200	added ('OK')	text/css	etag:%224083469345+gzip%22	http://fast.fonts.net/cssapi/90e80077-f142-493d-b4f7-d943b55384cc.css	C:/Users/demo/Desktop/fiber/fiber/fast.fonts.net/cssapi/90e80077-f142-493d-b4f7-d943b55384cc.css	(from http://www.fibersensing.com/)
18:23:21	2562/2562	---M--	200	added ('OK')	image/png	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/apple-touch-icon-57x57-precomposed.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/apple-touch-icon-57x57-precomposed.png	(from http://www.fibersensing.com/)
18:23:22	223302/223302	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20May%202015%2009:16:48%20GMT	http://www.fibersensing.com/public/scripts/fibersensing.min.css	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/fibersensing.min.css	(from http://www.fibersensing.com/)
18:23:23	3117/3117	---M-Z	200	added ('OK')	text/css	date:Fri,%2015%20May%202015%2009:16:57%20GMT	http://www.fibersensing.com/public/scripts/awwwards.css	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/awwwards.css	(from http://www.fibersensing.com/)
18:23:23	174701/174701	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202015%2020:02:58%20GMT	http://www.fibersensing.com/public/imgs/id/fiber-social.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/id/fiber-social.jpg	(from http://www.fibersensing.com/)
18:23:23	20929/20929	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Jan%202015%2020:14:18%20GMT	http://www.fibersensing.com/public/scripts/burocratik-detectors.min.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/burocratik-detectors.min.js	(from http://www.fibersensing.com/)
18:23:23	7512/7512	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Sep%202014%2014:13:31%20GMT	http://www.fibersensing.com/public/imgs/icons-social.svg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/icons-social.svg	(from http://www.fibersensing.com/)
18:23:24	12922/12922	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20May%202015%2010:23:24%20GMT	http://www.fibersensing.com/external	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/external	(from http://www.fibersensing.com/)
18:23:24	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:25%20GMT	http://www.fibersensing.com/lg/pt	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/pt	(from http://www.fibersensing.com/)
18:23:25	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:25%20GMT	http://www.fibersensing.com/pt	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/pt.html	(from http://www.fibersensing.com/)
18:23:25	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:26%20GMT	http://www.fibersensing.com/lg/en	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/en	(from http://www.fibersensing.com/)
18:23:26	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:26%20GMT	http://www.fibersensing.com/lg/es	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/es	(from http://www.fibersensing.com/)
18:23:26	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:26%20GMT	http://www.fibersensing.com/es	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/es.html	(from http://www.fibersensing.com/)
18:23:27	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:27%20GMT	http://www.fibersensing.com/lg/fr	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/fr.1b.delayed	(from http://www.fibersensing.com/)
18:23:27	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:28%20GMT	http://www.fibersensing.com/fr	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/fr.html	(from http://www.fibersensing.com/)
18:23:28	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:28%20GMT	http://www.fibersensing.com/lg/de	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/de	(from http://www.fibersensing.com/)
18:23:28	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:29%20GMT	http://www.fibersensing.com/de	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/de.html	(from http://www.fibersensing.com/)
18:23:28	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:29%20GMT	http://www.fibersensing.com/lg/ru	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/ru	(from http://www.fibersensing.com/)
18:23:29	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:29%20GMT	http://www.fibersensing.com/ru	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/ru.html	(from http://www.fibersensing.com/)
18:23:29	0/0	---M-Z	302	error ('Moved%20Temporarily')	text/html	date:Fri,%2022%20May%202015%2010:23:30%20GMT	http://www.fibersensing.com/lg/cn	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/lg/cn	(from http://www.fibersensing.com/)
18:23:30	35820/35820	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:30%20GMT	http://www.fibersensing.com/cn	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cn.html	(from http://www.fibersensing.com/)
18:23:30	34384/34384	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:31%20GMT	http://www.fibersensing.com/company	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/company.html	(from http://www.fibersensing.com/)
18:23:31	22824/22824	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:31%20GMT	http://www.fibersensing.com/news	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/news.html	(from http://www.fibersensing.com/)
18:23:31	23073/23073	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:32%20GMT	http://www.fibersensing.com/rd/projects	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/rd/projects.html	(from http://www.fibersensing.com/)
18:23:32	33449/33449	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:32%20GMT	http://www.fibersensing.com/market/civil	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/market/civil.html	(from http://www.fibersensing.com/)
18:23:32	21486/21486	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2030%20Sep%202014%2014:13:27%20GMT	http://www.fibersensing.com/public/imgs/icons-market.svg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/icons-market.svg	(from http://www.fibersensing.com/)
18:23:33	27680/27680	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:33%20GMT	http://www.fibersensing.com/market/energy	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/market/energy.html	(from http://www.fibersensing.com/)
18:23:33	29868/29868	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:34%20GMT	http://www.fibersensing.com/market/aerospace	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/market/aerospace.html	(from http://www.fibersensing.com/)
18:23:34	30944/30944	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:34%20GMT	http://www.fibersensing.com/market/wind	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/market/wind.html	(from http://www.fibersensing.com/)
18:23:34	24806/24806	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:35%20GMT	http://www.fibersensing.com/market/other	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/market/other.html	(from http://www.fibersensing.com/)
18:23:35	24348/24348	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:35%20GMT	http://www.fibersensing.com/cases/siemens	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cases/siemens.html	(from http://www.fibersensing.com/)
18:23:35	21462/21462	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:36%20GMT	http://www.fibersensing.com/cases/rossio	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cases/rossio.html	(from http://www.fibersensing.com/)
18:23:36	20258/20258	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:36%20GMT	http://www.fibersensing.com/cases/windmeter	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cases/windmeter.html	(from http://www.fibersensing.com/)
18:23:36	20072/20072	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:37%20GMT	http://www.fibersensing.com/cases/railways	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cases/railways.html	(from http://www.fibersensing.com/)
18:23:37	21577/21577	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:37%20GMT	http://www.fibersensing.com/cases/iter	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/cases/iter.html	(from http://www.fibersensing.com/)
18:23:37	32730/32730	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:37%20GMT	http://www.fibersensing.com/products	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/products.html	(from http://www.fibersensing.com/)
18:23:37	18217/18217	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:38%20GMT	http://www.fibersensing.com/contacts	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/contacts.html	(from http://www.fibersensing.com/)
18:23:40	12952/12952	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20May%202015%2010:23:40%20GMT	http://www.fibersensing.com/public/files/home/world-home-flat.webm	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/home/world-home-flat.35.delayed	(from http://www.fibersensing.com/)
18:23:41	15381/15381	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:41%20GMT	http://www.fibersensing.com/news/events/view/windexpo-2015	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/news/events/view/windexpo-2015.html	(from http://www.fibersensing.com/)
18:23:44	82860/82860	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202015%2020:02:59%20GMT	http://www.fibersensing.com/public/files/home/world-home-flat-poster.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/home/world-home-flat-poster.jpg	(from http://www.fibersensing.com/)
18:23:45	15311/15311	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:46%20GMT	http://www.fibersensing.com/news/events/view/automaticon	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/news/events/view/automaticon.html	(from http://www.fibersensing.com/)
18:23:48	16272/16272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2010%20Mar%202015%2017:59:34%20GMT	http://www.fibersensing.com/media/news/52/hp_logo_events_2.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/news/52/hp_logo_events_2.jpg	(from http://www.fibersensing.com/)
18:23:49	17412/17412	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:23:50%20GMT	http://www.fibersensing.com/news/our-news/view/optical-sensors-for-iter-fusion-experiment	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/news/our-news/view/optical-sensors-for-iter-fusion-experiment.html	(from http://www.fibersensing.com/)
18:24:04	82940/82940	---M--	200	added ('OK')	image/jpeg	date:Tue,%2023%20Dec%202014%2015:55:37%20GMT	http://www.fibersensing.com/media/news/49/hp_pc120170_gruppenfoto.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/news/49/hp_pc120170_gruppenfoto.jpg	(from http://www.fibersensing.com/)
18:24:20	87039/87039	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2015:25:37%20GMT	http://www.fibersensing.com/media/casestudies/8/hp.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/casestudies/8/hp.jpg	(from http://www.fibersensing.com/)
18:24:26	274198/274198	---M--	200	added ('OK')	image/jpeg	date:Mon,%2009%20Mar%202015%2014:37:37%20GMT	http://www.fibersensing.com/media/news/50/img_3558.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/news/50/img_3558.jpg	(from http://www.fibersensing.com/)
18:24:45	101927/101927	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202014%2000:19:03%20GMT	http://www.fibersensing.com/media/casestudies/20/hp.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/casestudies/20/hp.jpg	(from http://www.fibersensing.com/)
18:24:45	142541/142541	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2023:26:38%20GMT	http://www.fibersensing.com/media/casestudies/16/hp.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/casestudies/16/hp.jpg	(from http://www.fibersensing.com/)
18:25:09	116943/116943	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Oct%202014%2023:52:31%20GMT	http://www.fibersensing.com/media/casestudies/18/hp.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/casestudies/18/hp.jpg	(from http://www.fibersensing.com/)
18:25:10	18320/18320	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:25:10%20GMT	http://www.fibersensing.com/products/measurement-units/view/fs2100-industrial-braggmeter	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/products/measurement-units/view/fs2100-industrial-braggmeter.html	(from http://www.fibersensing.com/)
18:25:17	38192/38192	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202015%2012:28:45%20GMT	http://www.fibersensing.com/media/products/2/thumb_fs22_1.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/products/2/thumb_fs22_1.png	(from http://www.fibersensing.com/)
18:25:18	17837/17837	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:25:18%20GMT	http://www.fibersensing.com/products/measurement-units/view/fs4200-portable-braggmeter	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/products/measurement-units/view/fs4200-portable-braggmeter.html	(from http://www.fibersensing.com/)
18:25:19	200891/200891	---M--	200	added ('OK')	image/jpeg	date:Fri,%2017%20Oct%202014%2000:08:59%20GMT	http://www.fibersensing.com/media/casestudies/19/hp.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/casestudies/19/hp.jpg	(from http://www.fibersensing.com/)
18:25:20	18191/18191	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:25:20%20GMT	http://www.fibersensing.com/products/fbg-sensors/view/single-axis-accelerometer	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/products/fbg-sensors/view/single-axis-accelerometer.html	(from http://www.fibersensing.com/)
18:25:24	19808/19808	---M--	200	added ('OK')	image/png	date:Tue,%2017%20Mar%202015%2013:44:30%20GMT	http://www.fibersensing.com/media/products/26/thumb_fs65_1.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/products/26/thumb_fs65_1.png	(from http://www.fibersensing.com/)
18:25:25	17550/17550	---M-Z	200	added ('OK')	text/html	date:Fri,%2022%20May%202015%2010:25:25%20GMT	http://www.fibersensing.com/products/fbg-sensors/view/surface-strain-sensor	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/products/fbg-sensors/view/surface-strain-sensor.html	(from http://www.fibersensing.com/)
18:25:26	46934/46934	---M--	200	added ('OK')	image/png	date:Mon,%2006%20Apr%202015%2014:36:51%20GMT	http://www.fibersensing.com/media/products/9/thumb_untitled_1_1.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/products/9/thumb_untitled_1_1.png	(from http://www.fibersensing.com/)
18:25:27	1316/1316	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2015%20May%202015%2013:38:54%20GMT	http://www.fibersensing.com/public/imgs/icon-onn.svg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/icon-onn.svg	(from http://www.fibersensing.com/)
18:25:27	2332/2332	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2015%20May%202015%2013:27:08%20GMT	http://www.fibersensing.com/public/imgs/icon-qren.svg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/icon-qren.svg	(from http://www.fibersensing.com/)
18:25:28	14130/14130	---M--	200	added ('OK')	image/png	date:Fri,%2031%20Oct%202014%2019:41:18%20GMT	http://www.fibersensing.com/media/products/18/thumb_sss3.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/media/products/18/thumb_sss3.png	(from http://www.fibersensing.com/)
18:25:28	1651/1651	---M-Z	200	added ('OK')	image/svg+xml	date:Fri,%2015%20May%202015%2013:27:09%20GMT	http://www.fibersensing.com/public/imgs/icon-ue.svg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/imgs/icon-ue.svg	(from http://www.fibersensing.com/)
18:25:56	173590/173590	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202015%2020:02:59%20GMT	http://www.fibersensing.com/public/files/home/home-canvas-bg.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/home/home-canvas-bg.jpg	(from http://www.fibersensing.com/)
18:27:11	601230/601230	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Nov%202014%2020:08:05%20GMT	http://www.fibersensing.com/public/files/market/civil-header.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/market/civil-header.jpg	(from http://www.fibersensing.com/)
18:27:48	673272/673272	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202015%2020:03:08%20GMT	http://www.fibersensing.com/public/files/market/energy-header.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/market/energy-header.jpg	(from http://www.fibersensing.com/)
18:27:54	1687274/1687274	---M--	200	added ('OK')	audio/ogg	date:Thu,%2013%20Nov%202014%2020:10:00%20GMT	http://www.fibersensing.com/public/files/home/world-home-flat.ogg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/home/world-home-flat.ogg	(from http://www.fibersensing.com/)
18:28:00	291681/291681	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20Mar%202015%2020:03:10%20GMT	http://www.fibersensing.com/public/files/market/aerospace-header.jpg	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/market/aerospace-header.jpg	(from http://www.fibersensing.com/)
18:28:14	83615/83615	---MC-	200	added ('OK')	text/javascript	date:Wed,%2029%20Jan%202014%2019:31:45%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/2.1.0/jquery.min.js	C:/Users/demo/Desktop/fiber/fiber/ajax.googleapis.com/ajax/libs/jquery/2.1.0/jquery.min.js	(from http://www.fibersensing.com/)
18:28:20	84090/84090	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Sep%202014%2014:13:35%20GMT	http://www.fibersensing.com/public/scripts/jquery-2.1.0.min.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/jquery-2.1.0.min.js	(from http://www.fibersensing.com/)
18:28:21	7085/7085	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2030%20Sep%202014%2014:13:36%20GMT	http://www.fibersensing.com/public/scripts/jquery-migrate-1.2.1.min.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/jquery-migrate-1.2.1.min.js	(from http://www.fibersensing.com/)
18:28:21	1886712/1886712	---M--	200	added ('OK')	video/mp4	date:Thu,%2013%20Nov%202014%2020:09:58%20GMT	http://www.fibersensing.com/public/files/home/world-home-flat.mp4	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/files/home/world-home-flat.mp4	(from http://www.fibersensing.com/)
18:28:30	175921/175921	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2007%20Jan%202015%2020:14:18%20GMT	http://www.fibersensing.com/public/scripts/burocratik-workers.min.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/burocratik-workers.min.js	(from http://www.fibersensing.com/)
18:28:33	50183/50183	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2020%20May%202015%2014:54:04%20GMT	http://www.fibersensing.com/public/scripts/fibersensing.min.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/fibersensing.min.js	(from http://www.fibersensing.com/)
18:28:38	25310/25310	---MC-	200	added ('OK')	text/javascript	date:Mon,%2027%20Apr%202015%2018:49:35%20GMT	http://www.google-analytics.com/analytics.js	C:/Users/demo/Desktop/fiber/fiber/www.google-analytics.com/analytics.js	(from http://www.fibersensing.com/)
18:28:38	0/0	---M--	200	added ('OK')	text/css	etag:%221685107488%22	http://fast.fonts.net/t/1.css?apiType=css&projectid=90e80077-f142-493d-b4f7-d943b55384cc	C:/Users/demo/Desktop/fiber/fiber/fast.fonts.net/t/1.5aef15.delayed	(from http://fast.fonts.net/cssapi/90e80077-f142-493d-b4f7-d943b55384cc.css)
18:28:39	424410/424410	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2013%20Nov%202014%2020:10:03%20GMT	http://www.fibersensing.com/public/js/plugins_project/three.js	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/js/plugins_project/three.js	(from http://www.fibersensing.com/)
18:28:39	12937/12937	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20May%202015%2010:28:40%20GMT	http://www.fibersensing.com/public/scripts/grab.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/grab.5b.delayed	(from http://www.fibersensing.com/public/scripts/fibersensing.min.css)
18:28:40	12941/12941	---M-Z	404	error ('Not%20Found')	text/html	date:Fri,%2022%20May%202015%2010:28:40%20GMT	http://www.fibersensing.com/public/scripts/grabbing.png	C:/Users/demo/Desktop/fiber/fiber/www.fibersensing.com/public/scripts/grabbing.png	(from http://www.fibersensing.com/public/scripts/fibersensing.min.css)
